created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,PM2.5_ATM_ug/m3
2020-01-17 13:00:00 UTC,45.72,62.01,64.78,32.69,-90.86,46.44
2020-01-17 14:00:00 UTC,37.3,51.41,54.07,63,-90.6,41.63
2020-01-17 15:00:00 UTC,40.07,53.89,56.2,123,-90.53,43.01
2020-01-17 16:00:00 UTC,38.39,52.25,54.59,183,-90.97,41.94
2020-01-17 17:00:00 UTC,43.47,59.58,62.3,243,-90.47,45.5
2020-01-17 18:00:00 UTC,43.76,59.28,61.61,303,-90.17,45.32
2020-01-17 19:00:00 UTC,45.06,61.94,64.75,363,-90.73,46.41
2020-01-17 20:00:00 UTC,47.88,66.59,69.49,423,-88.57,48.47
2020-01-17 21:00:00 UTC,40.45,55.48,57.95,483,-89.47,43.55
2020-01-17 22:00:00 UTC,33.91,47.03,48.98,543,-90.4,39.44
2020-01-17 23:00:00 UTC,51.38,74.09,78.09,603,-89.9,54.03
2020-01-18 00:00:00 UTC,34.29,49.24,51.79,663,-90.1,40.69
2020-01-18 01:00:00 UTC,39.1,56.86,59.84,723,-91.07,44.22
2020-01-18 02:00:00 UTC,38.87,56.93,59.85,783,-90.9,44.24
2020-01-18 03:00:00 UTC,36.91,53.62,56.31,843,-90.67,42.69
2020-01-18 04:00:00 UTC,35.57,51.14,53.48,903,-90.8,41.63
2020-01-18 05:00:00 UTC,41.58,58.99,61.64,963,-89.83,44.99
2020-01-18 06:00:00 UTC,60.09,84.49,87.92,1023,-89.97,56.74
2020-01-18 07:00:00 UTC,51.93,73.88,77.32,1083,-90.43,51.66
2020-01-18 08:00:00 UTC,39.77,57.14,59.93,1143,-90.67,44.34
2020-01-18 09:00:00 UTC,35.82,50.53,52.98,1203,-90.5,41.3
2020-01-18 10:00:00 UTC,36.8,52.04,54.51,1263,-90.67,42.1
2020-01-18 11:00:00 UTC,39.16,54.77,57.33,1323,-90.7,43.26
2020-01-18 12:00:00 UTC,39.04,54.89,57.6,1383,-90.6,43.35
2020-01-18 13:00:00 UTC,43.74,59.41,62,1443,-91.03,45.31
2020-01-18 14:00:00 UTC,41.1,56.56,59.12,1503,-90.23,44.1
2020-01-18 15:00:00 UTC,39.3,53.68,55.94,1563,-89.7,42.64
2020-01-18 16:00:00 UTC,38.95,52.98,55.36,1623,-89.7,42.3
2020-01-18 17:00:00 UTC,44.08,59.76,62.5,1683,-90.23,45.37
2020-01-18 18:00:00 UTC,64.1,89.28,93.34,1743,-90,61.17
2020-01-18 19:00:00 UTC,45.49,61.93,64.43,1803,-91,46.77
2020-01-18 20:00:00 UTC,45.08,61.66,64.48,1863,-90.93,46.18
2020-01-18 21:00:00 UTC,45.14,64.42,67.56,1923,-91.07,47.52
2020-01-18 22:00:00 UTC,46.88,67.41,70.72,1983,-90.43,48.84
2020-01-18 23:00:00 UTC,47.11,68.27,71.76,2043,-91.2,49.72
2020-01-19 00:00:00 UTC,49.27,71.98,75.56,2103,-91.7,50.68
2020-01-19 01:00:00 UTC,46.55,69.01,72.62,2163,-91.2,49.03
2020-01-19 02:00:00 UTC,44.68,65.26,68.37,2223,-91.77,47.49
2020-01-19 03:00:00 UTC,56.06,82.72,87,2283,-91.87,54.59
2020-01-19 04:00:00 UTC,56.91,83.73,87.71,2343,-91.33,55.23
2020-01-19 05:00:00 UTC,56.26,82.64,86.59,2403,-91.23,54.78
2020-01-19 06:00:00 UTC,64.44,93.08,97.84,2463,-90.67,61.66
2020-01-19 07:00:00 UTC,76.04,113.36,119.43,2523,-90.57,74.81
2020-01-19 08:00:00 UTC,48.42,70.8,74.42,2583,-91,50.06
2020-01-19 09:00:00 UTC,39.74,56.41,58.89,2643,-90.57,44.11
2020-01-19 10:00:00 UTC,42.45,60.27,63.17,2703,-90.67,45.89
2020-01-19 11:00:00 UTC,47.36,66.62,69.69,2763,-90.6,48.38
2020-01-19 12:00:00 UTC,46.5,65.19,68.08,2823,-90.33,47.8
2020-01-19 13:00:00 UTC,41.77,58.38,61.18,2883,-89.7,44.79
2020-01-19 14:00:00 UTC,40.38,56.58,59.38,2943,-89.83,44.13
2020-01-19 15:00:00 UTC,39.65,55.24,57.8,3003,-89.47,43.49
2020-01-19 16:00:00 UTC,40.48,56.2,58.71,3063,-89.87,43.96
2020-01-19 17:00:00 UTC,42.24,57.73,60.07,3123,-90.73,44.62
2020-01-19 18:00:00 UTC,40.73,56.82,59.43,3183,-90.03,44.08
2020-01-19 19:00:00 UTC,45.05,61.46,63.95,3243,-90.8,46.3
2020-01-19 20:00:00 UTC,44.87,61.97,64.68,3303,-90.43,46.61
2020-01-19 21:00:00 UTC,47.49,65.81,68.53,3363,-90.67,48.29
2020-01-19 22:00:00 UTC,50.59,72.94,76.43,3423,-91.07,51.81
2020-01-19 23:00:00 UTC,48.79,71.47,74.88,3483,-91.3,50.24
2020-01-20 00:00:00 UTC,67.94,97.79,102.59,3543,-91.7,64.78
2020-01-20 01:00:00 UTC,69.17,98.76,103.32,3603,-91.43,65.38
2020-01-20 02:00:00 UTC,68.68,101.18,106.02,3663,-90.33,66.69
2020-01-20 03:00:00 UTC,64.61,96.8,102.11,3723,-90.3,63.78
2020-01-20 04:00:00 UTC,79.33,118.09,124.05,3783,-91.1,78
2020-01-20 05:00:00 UTC,67.09,98.75,103.6,3843,-91.57,65.11
2020-01-20 06:00:00 UTC,73.88,109.03,114.2,3903,-90.5,71.92
2020-01-20 07:00:00 UTC,118.51,182.61,193.78,3963,-90.37,121
2020-01-20 08:00:00 UTC,53.25,76.42,80,4023,-91.03,52.84
2020-01-20 09:00:00 UTC,55.38,78.25,81.83,4083,-91.23,53.38
2020-01-20 10:00:00 UTC,50.69,71.85,75.37,4143,-91.77,50.44
2020-01-20 11:00:00 UTC,49.53,72.33,76.28,4203,-90.4,50.49
2020-01-20 12:00:00 UTC,43.48,63,66.63,4263,-91.57,46.73
2020-01-20 13:00:00 UTC,43.45,62.57,66.06,4323,-90.93,46.56
2020-01-20 14:00:00 UTC,41.37,60.37,63.71,4383,-90.57,45.58
2020-01-20 15:00:00 UTC,45.42,66.16,69.87,4443,-90.83,48.03
2020-01-20 16:00:00 UTC,51.58,74.06,77.98,4503,-91.3,51.35
2020-01-20 17:00:00 UTC,52.8,75.86,79.44,4563,-91.23,52.28
2020-01-20 18:00:00 UTC,53.31,76.69,80.71,4623,-92.07,52.64
2020-01-20 19:00:00 UTC,56.49,80.64,84.48,4683,-91.8,54.44
2020-01-20 20:00:00 UTC,57.98,84.84,89.21,4743,-91.37,57.2
2020-01-20 21:00:00 UTC,62,91.26,96.72,4803,-90.77,60.87
2020-01-20 22:00:00 UTC,77.63,121.13,131.03,4863,-90.27,80.01
2020-01-20 23:00:00 UTC,73.97,112.36,119.63,4923,-90.53,74.24
2020-01-21 00:00:00 UTC,68.21,103.87,110.22,4983,-90.9,68.7
2020-01-21 01:00:00 UTC,68.99,107.18,115.37,5043,-90.7,70.91
2020-01-21 02:00:00 UTC,87.99,148.8,164.48,5103,-90.83,98.47
2020-01-21 03:00:00 UTC,78.4,118.67,126.09,5163,-90.53,78.38
2020-01-21 04:00:00 UTC,81.82,120.54,127.53,5223,-90.83,79.61
2020-01-21 05:00:00 UTC,98.82,145.93,154.73,5283,-91.57,96.52
2020-01-21 06:00:00 UTC,138.79,208.45,221.68,5343,-91.23,138.26
2020-01-21 07:00:00 UTC,141.84,218.23,234.52,5403,-92.23,144.73
2020-01-21 08:00:00 UTC,85.9,130.64,139.5,5463,-91.27,86.33
2020-01-21 09:00:00 UTC,69.51,104.03,111.03,5523,-91.4,68.65
2020-01-21 10:00:00 UTC,76.45,115.44,124.2,5583,-92.27,76.22
2020-01-21 11:00:00 UTC,68.45,103,111.13,5643,-91.03,67.91
2020-01-21 12:00:00 UTC,57.25,86.5,94.35,5703,-89.93,57.45
2020-01-21 13:00:00 UTC,56.88,86.08,93.7,5763,-90.37,57.03
2020-01-21 14:00:00 UTC,58.18,87.77,95.34,5823,-90.6,58.1
2020-01-21 15:00:00 UTC,62.6,94.01,101.42,5883,-90.23,62.02
2020-01-21 16:00:00 UTC,63.07,94.67,102.29,5943,-91.3,62.45
2020-01-21 17:00:00 UTC,60.72,91.62,98.82,6003,-89.93,60.4
2020-01-21 18:00:00 UTC,66.79,100.09,107.5,6063,-90.7,66.01
2020-01-21 19:00:00 UTC,72.39,106.74,114.89,6123,-91.2,70.42
2020-01-21 20:00:00 UTC,67.14,99.86,107.56,6183,-91.3,65.84
2020-01-21 21:00:00 UTC,62.52,94.79,102.19,6243,-92.03,62.48
2020-01-21 22:00:00 UTC,65.06,102.3,111.08,6303,-91.23,67.45
2020-01-21 23:00:00 UTC,68.91,107.48,116.46,6363,-89.9,70.92
2020-01-22 00:00:00 UTC,71.55,110.3,118.83,6423,-90.13,72.78
2020-01-22 01:00:00 UTC,63.15,96.56,104.13,6483,-90.33,63.64
2020-01-22 02:00:00 UTC,74.7,116.72,126.23,6543,-90.37,77.07
2020-01-22 03:00:00 UTC,76.67,119.99,129.07,6603,-89.87,79.24
2020-01-22 04:00:00 UTC,82.46,126.37,135.41,6663,-89.37,83.52
2020-01-22 05:00:00 UTC,84.35,128.53,138.21,6723,-89.93,84.95
2020-01-22 06:00:00 UTC,92.73,139.97,149.79,6783,-90.47,92.59
2020-01-22 07:00:00 UTC,98.76,150.7,162.08,6843,-90.47,99.73
2020-01-22 08:00:00 UTC,76.87,118.44,127.62,6903,-91.03,78.19
2020-01-22 09:00:00 UTC,59.56,90.47,97.29,6963,-91.37,59.6
2020-01-22 10:00:00 UTC,64.72,97.58,104.77,4597.86,-90.79,64.3
2020-01-22 11:00:00 UTC,68.78,102.07,109.84,51,-91.3,67.34
2020-01-22 12:00:00 UTC,60.24,89.35,97.07,111,-92.37,59.32
2020-01-22 13:00:00 UTC,54.83,80.48,87.08,171,-90.93,54.49
2020-01-22 14:00:00 UTC,52.86,76.57,82.32,147.93,-91.83,52.67
2020-01-22 15:00:00 UTC,50.64,74.56,80,51,-91.17,51.43
2020-01-22 16:00:00 UTC,52.54,78.38,84,111,-92.07,53.42
2020-01-22 17:00:00 UTC,52,77.44,83,171,-91.87,52.64
2020-01-22 18:00:00 UTC,55.63,82.29,87.94,133.17,-92.41,55.24
2020-01-22 19:00:00 UTC,52.51,77.2,82.39,26.28,-92.59,52.89
2020-01-22 20:00:00 UTC,60.32,88.81,94.67,75,-91.1,59.66
2020-01-22 21:00:00 UTC,46.4,68.9,73.52,135,-91.57,49.32
2020-01-22 22:00:00 UTC,54.69,80.94,86.21,195,-91.23,56.46
2020-01-22 23:00:00 UTC,42.95,64.91,69.38,255,-90.67,47.48
2020-01-23 00:00:00 UTC,53.09,79.48,84.66,315,-90,53.53
2020-01-23 01:00:00 UTC,51.23,78.83,84.05,375,-90.57,52.75
2020-01-23 02:00:00 UTC,56.89,87.26,93.05,435,-90.63,57.47
2020-01-23 03:00:00 UTC,50.18,76.61,81.5,495,-90.6,51.82
2020-01-23 04:00:00 UTC,52.97,80.83,85.78,555,-90.13,53.71
2020-01-23 05:00:00 UTC,64.28,96.05,102.22,615,-91.6,63.36
2020-01-23 06:00:00 UTC,77.78,117.34,124.9,675,-90.5,77.45
2020-01-23 07:00:00 UTC,74.39,113.36,120.52,735,-91.37,74.82
2020-01-23 08:00:00 UTC,57.73,88.52,94.64,795,-91.2,58.33
2020-01-23 09:00:00 UTC,49.6,74.9,79.69,855,-90.63,51.43
2020-01-23 10:00:00 UTC,50.62,75.02,79.93,721.03,-90.52,51.79
2020-01-23 11:00:00 UTC,43.47,66.29,71.74,35,-91.7,48.19
2020-01-23 12:00:00 UTC,53.8,78.85,84.78,95,-91.53,54.26
2020-01-23 13:00:00 UTC,48.55,70.65,75.59,155,-91.57,49.94
2020-01-23 14:00:00 UTC,46.33,66.57,71.2,215,-91.7,48.35
2020-01-23 15:00:00 UTC,45.78,66.6,71.24,55.9,-91.6,48.32
2020-01-23 16:00:00 UTC,41.47,60.95,65.71,69,-91.5,45.85
2020-01-23 17:00:00 UTC,44.85,65.87,70.3,129,-92.27,48.2
2020-01-23 18:00:00 UTC,51.85,75.51,80.58,189,-91.97,52.84
2020-01-23 19:00:00 UTC,47.18,68.16,72.35,248.83,-91.14,49.46
2020-01-23 20:00:00 UTC,45.05,65.34,69.51,309,-91.53,47.97
2020-01-23 21:00:00 UTC,47.81,69.93,74.87,369,-90.53,49.91
2020-01-23 22:00:00 UTC,41.21,61.86,66.42,429,-91.6,46.42
2020-01-23 23:00:00 UTC,37.73,56.52,60.27,489,-91.43,44.21
2020-01-24 00:00:00 UTC,35.56,54.41,58.18,549,-91.47,43.04
2020-01-24 01:00:00 UTC,34.03,52.11,55.86,609,-91.4,42.14
2020-01-24 02:00:00 UTC,39.79,61.37,65.8,669,-91.7,45.95
2020-01-24 03:00:00 UTC,46.34,71.37,76.4,729,-91.33,49.89
2020-01-24 04:00:00 UTC,48.6,72.75,77.07,789,-91.7,51.03
2020-01-24 05:00:00 UTC,51.64,77.33,82.21,849,-92.07,52.29
2020-01-24 06:00:00 UTC,58.58,86.4,91.54,909,-91.07,57.6
2020-01-24 07:00:00 UTC,50.33,74.7,79.5,969,-91.97,51.56
2020-01-24 08:00:00 UTC,38.65,58.66,62.71,1029,-92.43,44.81
2020-01-24 09:00:00 UTC,45.04,66.05,70.46,1089,-91.7,48.02
2020-01-24 10:00:00 UTC,57.92,83.27,88.88,1149,-91.53,56.17
2020-01-24 11:00:00 UTC,51.67,75.53,80.51,1209,-91.2,52.4
2020-01-24 12:00:00 UTC,49.41,71.52,76.16,1269,-91.1,50.34
2020-01-24 13:00:00 UTC,45.38,66.76,71.29,1329,-91.13,48.34
2020-01-24 14:00:00 UTC,44.53,66.14,70.91,1389,-91.7,48.04
2020-01-24 15:00:00 UTC,46.02,68.27,73.6,1449,-91.07,49.08
2020-01-24 16:00:00 UTC,47.37,70.95,76.77,1509,-90.7,50.15
2020-01-24 17:00:00 UTC,51.54,76.25,81.81,1569,-90.33,52.64
2020-01-24 18:00:00 UTC,65.92,96.66,103.32,1629.62,-92.38,63.94
2020-01-24 19:00:00 UTC,70.91,105.56,113.65,1689.59,-92.69,69.65
2020-01-24 20:00:00 UTC,94.72,139.96,150.16,1749,-92.63,92.6
2020-01-24 21:00:00 UTC,122.5,183.81,198.04,1809,-93.83,121.83
2020-01-24 22:00:00 UTC,98.26,150.74,163.27,1869.03,-93.03,99.72
2020-01-24 23:00:00 UTC,125.41,202.42,224.44,1929,-92.97,134.21
2020-01-25 00:00:00 UTC,78.53,116.34,124.32,1989,-92.53,76.8
2020-01-25 01:00:00 UTC,67.01,101.07,108.41,2049,-92.9,66.65
2020-01-25 02:00:00 UTC,90.99,137.31,147.95,2109,-92.03,90.8
2020-01-25 03:00:00 UTC,83.69,126.21,135.29,2169,-92.03,83.39
2020-01-25 04:00:00 UTC,85.88,129.34,138.96,2229,-92.27,85.51
2020-01-25 05:00:00 UTC,91.77,135.3,144.58,2289,-92.2,89.46
2020-01-25 06:00:00 UTC,117.9,167.52,177.86,2349,-92.07,110.92
2020-01-25 07:00:00 UTC,109.86,162.57,173.94,2409,-92.3,107.63
2020-01-25 08:00:00 UTC,103.84,155.03,166.16,2469,-92.8,102.57
2020-01-25 09:00:00 UTC,59.23,89.61,96.14,2529,-93,59.58
2020-01-25 10:00:00 UTC,56.97,83.9,89.47,2589,-92.77,56.06
2020-01-25 11:00:00 UTC,71.16,101.15,107.36,2649,-93.07,66.75
2020-01-25 12:00:00 UTC,64.32,91.57,97.57,2709,-93,60.66
2020-01-25 13:00:00 UTC,55.95,82.36,88.03,2769,-93.53,55.19
2020-01-25 14:00:00 UTC,55.02,80.71,86.54,2829,-92.8,54.72
2020-01-25 15:00:00 UTC,54.59,79.53,84.86,2889,-91.47,53.75
2020-01-25 16:00:00 UTC,64.53,93.54,100.25,2949,-89.83,61.96
2020-01-25 17:00:00 UTC,71.66,103,110.11,3009,-90.5,68.22
2020-01-25 18:00:00 UTC,71.8,102.72,109.61,3069,-90.93,67.75
2020-01-25 19:00:00 UTC,108.64,157.23,168.39,3129,-91.63,104.06
2020-01-25 20:00:00 UTC,117.8,172.01,185.14,3189,-91.73,113.89
2020-01-25 21:00:00 UTC,125.04,185.83,201.51,3249,-91.1,123.14
2020-01-25 22:00:00 UTC,143.52,212.7,230,3309,-91.83,141.04
2020-01-25 23:00:00 UTC,175.49,271.31,297.41,3369,-91.13,180.13
2020-01-26 00:00:00 UTC,168.04,255.73,278.81,3429,-91.1,169.74
2020-01-26 01:00:00 UTC,150.94,229.84,250.41,3489,-91.43,152.46
2020-01-26 02:00:00 UTC,121.84,182.13,195.79,3549,-91.23,120.66
2020-01-26 03:00:00 UTC,111.03,166.98,180.1,3609,-91.6,110.57
2020-01-26 04:00:00 UTC,109.79,165.61,178.3,3669,-91.43,109.67
2020-01-26 05:00:00 UTC,148.19,217.39,232.58,3729,-92.4,144.2
2020-01-26 06:00:00 UTC,144.84,216.44,232.53,3789,-91.03,143.56
2020-01-26 07:00:00 UTC,171.3,256.02,274.67,3849,-91.33,169.91
2020-01-26 08:00:00 UTC,101.69,151.55,162.04,3909,-90.7,100.25
2020-01-26 09:00:00 UTC,79.79,118.1,125.49,3969,-90.87,77.97
2020-01-26 10:00:00 UTC,78.18,114.35,121.25,4029,-91.23,75.46
2020-01-26 11:00:00 UTC,80.68,117,123.54,4089,-91.43,77.24
2020-01-26 12:00:00 UTC,81.07,117.07,123.62,4149,-90.97,77.28
2020-01-26 13:00:00 UTC,71.04,101.43,106.91,4209,-90.6,66.89
2020-01-26 14:00:00 UTC,64.2,91.49,96.41,4269,-90.57,60.7
2020-01-26 15:00:00 UTC,63.2,90.45,95.63,4329,-90.83,59.92
2020-01-26 16:00:00 UTC,69.72,99.88,105.82,4389,-91.83,65.83
2020-01-26 17:00:00 UTC,164.92,275.04,300.56,4449,-92.23,182.6
2020-01-26 18:00:00 UTC,111.62,167.32,178.91,4509,-92.7,110.8
2020-01-26 19:00:00 UTC,106.74,158.7,169.4,4569,-93.33,105.08
2020-01-26 20:00:00 UTC,112.32,166.76,177.74,4629,-92.83,110.42
2020-01-26 21:00:00 UTC,124.58,189.92,203.94,4689,-92.13,125.88
2020-01-26 22:00:00 UTC,153.23,236.19,253.95,4749,-91.7,156.71
2020-01-26 23:00:00 UTC,156.8,245.38,264.45,4809,-91.83,162.86
2020-01-27 00:00:00 UTC,150.41,231.99,248.82,4869,-92.07,153.9
2020-01-27 01:00:00 UTC,128.52,198.14,212.48,4929,-91.97,131.38
2020-01-27 02:00:00 UTC,152.04,235.47,253.26,4989,-92.33,156.23
2020-01-27 03:00:00 UTC,156.22,243.03,261.85,5049,-92.5,161.32
2020-01-27 04:00:00 UTC,134.1,211.4,228.96,5109,-92.07,140.2
2020-01-27 05:00:00 UTC,143.63,223.51,240.16,5169,-93.23,148.27
2020-01-27 06:00:00 UTC,140.53,220.3,236.62,5229,-91.5,146.16
2020-01-27 07:00:00 UTC,151.62,237.82,256.02,5289,-90.87,157.79
2020-01-27 08:00:00 UTC,126.99,196.75,210.75,5349,-91.57,130.42
2020-01-27 09:00:00 UTC,83.72,127.27,135.68,5409,-91.27,84.08
2020-01-27 10:00:00 UTC,81.29,123.61,130.93,5469,-91.67,81.66
2020-01-27 11:00:00 UTC,77.48,116.15,122.52,5529,-91.57,76.68
2020-01-27 12:00:00 UTC,84.63,126.42,133.34,5589,-90.97,83.53
2020-01-27 13:00:00 UTC,86.83,130.05,137.7,5649,-91,85.95
2020-01-27 14:00:00 UTC,73.18,106.72,112.76,5709,-91.6,70.4
2020-01-27 15:00:00 UTC,62.56,90.13,94.96,5769,-91.83,59.45
2020-01-27 16:00:00 UTC,63.07,91,95.98,5829,-91.53,60.08
2020-01-27 17:00:00 UTC,72.34,105.38,111.41,5889,-91.2,69.48
2020-01-27 18:00:00 UTC,76.68,111.72,117.72,5948.41,-92.45,73.72
2020-01-27 19:00:00 UTC,91.27,136.33,145.39,6009.03,-93.63,90.14
2020-01-27 20:00:00 UTC,81.87,120.88,127.83,6069,-92.43,79.85
2020-01-27 21:00:00 UTC,72.91,107.64,113.59,6129,-92.47,70.99
2020-01-27 22:00:00 UTC,70.99,109.08,115.92,6189,-93.1,71.97
2020-01-27 23:00:00 UTC,83.42,124.76,132.11,6249,-91.67,82.44
2020-01-28 00:00:00 UTC,102.03,150.76,159.32,6309,-92.03,99.78
2020-01-28 01:00:00 UTC,95.9,145.4,153.7,6369,-92.1,96.18
2020-01-28 02:00:00 UTC,104.46,163.67,174.52,6429,-91.9,108.37
2020-01-28 03:00:00 UTC,109.5,169.73,180.77,6489,-92.37,112.41
2020-01-28 04:00:00 UTC,108.3,167.1,177.95,6549,-91.8,110.68
2020-01-28 05:00:00 UTC,125.02,191.35,203.77,6609.13,-93.57,126.85
2020-01-28 06:00:00 UTC,145.36,223.41,237.36,6669.03,-93.2,148.23
2020-01-28 07:00:00 UTC,117.5,180.52,192.39,6729.03,-91.73,119.6
2020-01-28 08:00:00 UTC,97.04,149.7,159.82,6789.03,-92.7,99.08
2020-01-28 09:00:00 UTC,69.19,103.9,109.69,6849.03,-92.63,68.51
2020-01-28 10:00:00 UTC,65.61,96.8,101.71,6909,-92.73,63.88
2020-01-28 11:00:00 UTC,53.86,78.6,82.59,6969,-92.9,53.12
2020-01-28 12:00:00 UTC,60.18,86.7,90.76,7029,-92.53,57.51
2020-01-28 13:00:00 UTC,66.58,96.54,101.29,7089,-93.7,63.7
2020-01-28 14:00:00 UTC,60.82,87.33,91.2,7149,-93.2,57.89
2020-01-28 15:00:00 UTC,57.77,83.42,87.52,7209,-91.33,55.59
2020-01-28 16:00:00 UTC,61.42,89.36,93.55,7269,-91.1,59
2020-01-28 17:00:00 UTC,65.34,95.49,99.94,7329.07,-91,62.95
2020-01-28 18:00:00 UTC,71.77,106.14,111.84,7388.21,-91.36,70.03
2020-01-28 19:00:00 UTC,69.82,104.15,109.55,7449.41,-92.78,68.7
2020-01-28 20:00:00 UTC,73.84,113.73,120.31,7508.03,-92.23,75.07
2020-01-28 21:00:00 UTC,74.05,113.73,120.13,7569,-91.93,75.08
2020-01-28 22:00:00 UTC,88.12,133.57,141.25,7629,-92.47,88.3
2020-01-28 23:00:00 UTC,90.38,143.18,152.43,7689.03,-92.13,94.73
2020-01-29 00:00:00 UTC,100.65,161.16,172.33,7749,-92.7,106.7
2020-01-29 01:00:00 UTC,85.12,135.03,143.23,7809,-92.9,89.29
2020-01-29 02:00:00 UTC,78.08,123.04,130.34,7869,-92.97,81.29
2020-01-29 03:00:00 UTC,74.3,115.59,121.73,7929,-92.6,76.34
2020-01-29 04:00:00 UTC,82.19,127.69,134.61,7989,-92.3,84.4
2020-01-29 05:00:00 UTC,84.48,131.03,138.07,8049.07,-93.03,86.62
2020-01-29 06:00:00 UTC,93.98,144.62,153,8109.17,-93.63,95.66
2020-01-29 07:00:00 UTC,120.25,187.13,198.68,8168.41,-93.66,124.02
2020-01-29 08:00:00 UTC,94.96,148.92,157.67,8228,-93.5,98.52
2020-01-29 09:00:00 UTC,74.34,113.82,119.41,8288,-92.83,75.16
2020-01-29 10:00:00 UTC,73.88,110.22,115.4,8348,-92.57,72.73
2020-01-29 11:00:00 UTC,85.37,125.5,131.4,8408,-91.73,82.9
2020-01-29 12:00:00 UTC,90.73,137.25,144.36,8468,-91.77,90.79
2020-01-29 13:00:00 UTC,74.29,110.92,116.4,8528,-92.53,73.2
2020-01-29 14:00:00 UTC,78.87,117.51,123.29,8588,-91.8,77.61
2020-01-29 15:00:00 UTC,72.08,107.48,113,8648,-91.5,70.9
2020-01-29 16:00:00 UTC,71.97,106.54,111.74,8708,-92.27,70.25
2020-01-29 17:00:00 UTC,74.13,109.23,114.64,8767.28,-91.55,72.05
2020-01-29 18:00:00 UTC,66.07,98.46,103.05,8828.45,-92.93,64.88
2020-01-29 19:00:00 UTC,71.52,105.59,110.13,8888,-92.33,69.65
2020-01-29 20:00:00 UTC,73.97,110.03,114.86,8948,-92.8,72.62
2020-01-29 21:00:00 UTC,77.54,115.87,121.66,9008,-93.07,76.5
2020-01-29 22:00:00 UTC,72.37,114.03,120.16,9068,-92.77,75.29
2020-01-29 23:00:00 UTC,73.75,114.49,120.42,9128,-91.53,75.56
2020-01-30 00:00:00 UTC,66.26,104.87,110.69,9188,-91.63,69.15
2020-01-30 01:00:00 UTC,69.51,112.12,118.6,9248,-90.87,73.99
2020-01-30 02:00:00 UTC,60.72,96.22,101.18,9308,-91.1,63.41
2020-01-30 03:00:00 UTC,56.25,89.12,93.35,9368,-91.3,58.66
2020-01-30 04:00:00 UTC,65.31,102.17,107.11,9428,-91.23,67.36
2020-01-30 05:00:00 UTC,72.57,110.53,115.84,9488,-92.5,72.95
2020-01-30 06:00:00 UTC,63.84,99.88,105.04,9548,-91.9,65.84
2020-01-30 07:00:00 UTC,65.46,102.72,108.3,9608,-90.93,67.73
2020-01-30 08:00:00 UTC,55.45,84.91,89.3,9668,-90.7,56.35
2020-01-30 09:00:00 UTC,50.14,75.78,79.66,9728,-90.83,51.54
2020-01-30 10:00:00 UTC,55.47,82.64,86.5,9788,-91.33,55.03
2020-01-30 11:00:00 UTC,61.46,91.89,96.13,9848,-90.83,60.53
2020-01-30 12:00:00 UTC,64.06,94.8,99.32,9908,-91,62.58
2020-01-30 13:00:00 UTC,54.7,79.48,83.13,9968,-91.37,53.54
2020-01-30 14:00:00 UTC,57.19,82.07,85.39,10028,-91.87,55.06
2020-01-30 15:00:00 UTC,57.66,83.77,87.66,10088,-92.1,56.05
2020-01-30 16:00:00 UTC,52.67,76.63,80.2,10147.69,-92.07,52.43
2020-01-30 17:00:00 UTC,50.94,73.97,77.31,10207.28,-91.76,51.26
2020-01-30 18:00:00 UTC,56.03,80.79,84.3,10268,-92.7,54.86
2020-01-30 19:00:00 UTC,56.61,82.82,86.41,10328,-92.27,55.66
2020-01-30 20:00:00 UTC,56.73,83.44,87.12,10388.03,-92.1,55.83
2020-01-30 21:00:00 UTC,54.07,80.6,84.57,10448,-90.93,54.14
2020-01-30 22:00:00 UTC,53.04,78.98,82.68,10508,-90.87,53.65
2020-01-30 23:00:00 UTC,46.53,70.08,73.38,10568,-90.07,49.86
2020-01-31 00:00:00 UTC,56.46,85.9,90.14,10628,-90.83,57.99
2020-01-31 01:00:00 UTC,52.46,80.74,84.84,10688,-90.77,53.88
2020-01-31 02:00:00 UTC,54.02,84.04,88.6,10748,-90.7,55.45
2020-01-31 03:00:00 UTC,62.35,96.49,101.8,10808,-90.1,63.59
2020-01-31 04:00:00 UTC,60.93,93.53,98.43,10868,-90.43,61.63
2020-01-31 05:00:00 UTC,75.33,112.84,118.08,10928,-91.13,74.5
2020-01-31 06:00:00 UTC,76.29,116.46,122.64,10988,-90.67,76.89
2020-01-31 07:00:00 UTC,71.79,110.56,116.15,11048,-89.33,72.93
2020-01-31 08:00:00 UTC,53.35,81.42,85.64,11108,-90.37,54.21
2020-01-31 09:00:00 UTC,49.95,74.67,78.41,11168,-90.67,51.36
2020-01-31 10:00:00 UTC,50.96,75.64,79.17,11228,-91.6,52.02
2020-01-31 11:00:00 UTC,58.79,85.85,89.85,11288,-91.63,57.09
2020-01-31 12:00:00 UTC,58.84,84.33,87.94,9453.5,-91.43,56.19
2020-01-31 13:00:00 UTC,56.15,79.57,82.81,40,-91.97,53.78
2020-01-31 14:00:00 UTC,52.4,74.62,77.79,100,-90.84,51.68
2020-01-31 15:00:00 UTC,52.09,74.68,77.81,161,-91.63,51.43
2020-01-31 16:00:00 UTC,52.02,74.01,77.01,221,-90.1,51.3
