created_at,site,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2020-08-31 02:00:00 UTC,DJ_O,13.19,19.87,24.41,458,-69.93,82,69.97,19.87
2020-08-31 03:00:00 UTC,DJ_O,12.24,18.14,21.83,518,-69.73,81.63,70.43,18.14
2020-08-31 04:00:00 UTC,DJ_O,16.85,24.87,29.74,578,-70,81.1,71.03,24.68
2020-08-31 05:00:00 UTC,DJ_O,24.69,35.1,40.69,638,-70.5,81.3,71.27,32.72
2020-08-31 06:00:00 UTC,DJ_O,37,51.94,59.73,698,-70.17,81.8,70.23,41.54
2020-08-31 07:00:00 UTC,DJ_O,29.89,42.29,49.37,758,-69.9,82.5,68.4,36.89
2020-08-31 08:00:00 UTC,DJ_O,22.35,31.71,37.47,818,-70.87,85,62.1,30.04
2020-08-31 09:00:00 UTC,DJ_O,14.18,19.35,23.12,878,-71.27,87.57,55.47,19.33
2020-08-31 10:00:00 UTC,DJ_O,12.95,18.04,21.32,938,-70.63,89.4,53.2,17.94
2020-08-31 11:00:00 UTC,DJ_O,14.79,19.82,23.3,998,-70.23,89.7,52.07,19.45
2020-08-31 12:00:00 UTC,DJ_O,12.3,16.7,19.55,1058,-70.9,91.63,49.1,16.61
2020-08-31 13:00:00 UTC,DJ_O,13.69,18.44,21.18,1118,-70.43,89.07,51.7,18.27
2020-08-31 14:00:00 UTC,DJ_O,14.87,20.57,24.16,1178,-71.1,88.27,53.13,20.26
2020-08-31 15:00:00 UTC,DJ_O,12.96,17.32,20.65,1238,-71.27,86.8,56.73,17.28
2020-08-31 16:00:00 UTC,DJ_O,15.15,20.67,23.93,1298,-71.33,84.47,61.63,20.53
2020-08-31 17:00:00 UTC,DJ_O,16.22,22.42,26.54,1358,-70.77,83.47,65.77,22.28
2020-08-31 18:00:00 UTC,DJ_O,19.12,26.79,31.25,1418,-71.6,82.17,69.63,26.11
2020-08-31 19:00:00 UTC,DJ_O,29.95,42.92,49.43,1478,-70.77,81.93,70.83,35.91
2020-08-31 20:00:00 UTC,DJ_O,25.56,37.33,44.54,1538,-70.3,81.13,73.03,32.12
2020-08-31 21:00:00 UTC,DJ_O,25.73,37.18,43.54,1598,-69.5,81.07,73.4,32.48
2020-08-31 22:00:00 UTC,DJ_O,15.92,22.34,27.12,1658,-70.37,81.03,73.47,22.3
2020-08-31 23:00:00 UTC,DJ_O,18.62,26.44,31.42,1718,-69.7,81.17,72.83,25.88
2020-09-01 00:00:00 UTC,DJ_O,11.84,17.1,20.7,1778,-69.2,81.63,71.43,17.1
2020-09-01 01:00:00 UTC,DJ_O,14.31,20.54,25.19,1838,-69.3,81.77,70.47,20.53
2020-09-01 02:00:00 UTC,DJ_O,15.38,22.7,27.64,1898,-67.13,81.33,70.53,22.53
2020-09-01 03:00:00 UTC,DJ_O,11.71,16.77,19.84,1958,-69.13,81.8,69.9,16.77
2020-09-01 04:00:00 UTC,DJ_O,15.65,22.17,26.52,2018,-68.7,82,69.27,22.05
2020-09-01 05:00:00 UTC,DJ_O,34.84,46.42,52.03,2078,-69.17,81.97,69.77,37.8
2020-09-01 06:00:00 UTC,DJ_O,23.29,33.51,39.69,2138,-69.93,82.63,69,31.52
2020-09-01 07:00:00 UTC,DJ_O,30.47,42.88,50.13,2198,-69.37,83.83,66.23,37.18
2020-09-01 08:00:00 UTC,DJ_O,25.79,36.24,42.32,2258,-69.4,84.9,63.13,32.94
2020-09-01 09:00:00 UTC,DJ_O,22.9,32.33,37.47,2318,-69.93,87.2,58.37,30.64
2020-09-01 10:00:00 UTC,DJ_O,21.31,29.38,34.06,2378,-69.63,89.53,54.3,28.5
2020-09-01 11:00:00 UTC,DJ_O,19.2,26.64,31.59,2438,-70.6,88.2,55.77,25.98
2020-09-01 12:00:00 UTC,DJ_O,20.84,28.74,33.55,2498,-71.1,90.87,51.3,27.3
2020-09-01 13:00:00 UTC,DJ_O,15.68,21.44,25.21,2558,-70.43,90.97,51.3,21
2020-09-01 14:00:00 UTC,DJ_O,17.47,24.26,28.49,2618,-72,89.07,54.03,23.55
2020-09-01 15:00:00 UTC,DJ_O,16.79,24.01,28.63,2678,-70.1,87.33,57.47,23.07
2020-09-01 16:00:00 UTC,DJ_O,14.08,19.26,22.97,2738,-70.83,85.6,60.87,19.08
2020-09-01 17:00:00 UTC,DJ_O,15.89,21.92,26.07,2798,-70.9,83.63,66.57,21.47
2020-09-01 18:00:00 UTC,DJ_O,23.64,32.56,37.64,2858,-69.5,82.6,70.07,28.9
2020-09-01 19:00:00 UTC,DJ_O,21.65,30.66,35.87,2918,-69.73,82.13,71.13,29.19
2020-09-01 20:00:00 UTC,DJ_O,21.82,30.89,36.97,2978,-69.73,81.97,71.9,27.98
2020-09-01 21:00:00 UTC,DJ_O,14.19,20.45,24.72,3038,-72.33,81.83,72.17,20.15
2020-09-01 22:00:00 UTC,DJ_O,11.22,15.92,19.43,3098,-71.4,81.8,72.2,15.92
2020-09-01 23:00:00 UTC,DJ_O,10.28,15.05,19.18,3158,-71.67,81.37,72.63,15.05
2020-09-02 00:00:00 UTC,DJ_O,11.2,16.91,21.38,3218,-71.83,82,71.23,16.91
2020-09-02 01:00:00 UTC,DJ_O,11.88,17.56,22.32,3278,-70.97,82.1,70.23,17.54
2020-09-02 02:00:00 UTC,DJ_O,8.63,12.5,15.45,3338,-69.83,82.03,67.93,12.5
2020-09-02 03:00:00 UTC,DJ_O,11.11,15.91,19.23,3398,-69.17,81.93,69.17,15.91
2020-09-02 04:00:00 UTC,DJ_O,23.08,33.22,39.63,3458,-69.07,82,68.03,28.65
2020-09-02 05:00:00 UTC,DJ_O,28.81,40.12,46.44,3518,-70.17,82,68.4,35
2020-09-02 06:00:00 UTC,DJ_O,23.65,32.79,37.97,3578,-71.17,81.93,68.2,30.76
2020-09-02 07:00:00 UTC,DJ_O,42.59,64.28,76.55,3638,-71.6,83.1,66.47,49.4
2020-09-02 08:00:00 UTC,DJ_O,31.88,46.96,55.29,3698,-71.07,85.27,61.83,38.92
2020-09-02 09:00:00 UTC,DJ_O,24.77,35.43,41.6,3758,-70.63,89.13,54.67,32.75
2020-09-02 10:00:00 UTC,DJ_O,27.42,39.06,45.73,3818,-71.23,87.8,57.13,34.95
2020-09-02 11:00:00 UTC,DJ_O,21.39,29.84,34.72,3878,-72,89.2,54.6,28.67
2020-09-02 12:00:00 UTC,DJ_O,19.93,28.07,32.85,3938,-71.13,91.5,50.43,26.57
2020-09-02 13:00:00 UTC,DJ_O,15.5,21.24,24.89,3998,-71.07,88.23,54.83,21.03
2020-09-02 14:00:00 UTC,DJ_O,15.84,22,25.69,4058,-70.43,86.57,57.67,21.67
2020-09-02 15:00:00 UTC,DJ_O,16.06,21.77,25.23,4118,-70.4,86.17,58.03,21.17
2020-09-02 16:00:00 UTC,DJ_O,13.76,18.96,22.26,4178,-70.6,84.7,61.5,18.89
2020-09-02 17:00:00 UTC,DJ_O,18.44,24.94,28.86,4238,-71.13,83.67,65.47,24
2020-09-02 18:00:00 UTC,DJ_O,19.39,27.9,32.81,4298,-70.9,82.23,71.1,27.24
2020-09-02 19:00:00 UTC,DJ_O,21.7,31.19,36.53,4358,-71.4,81.97,73.4,29.04
2020-09-02 20:00:00 UTC,DJ_O,14.08,20.25,24.21,4418,-71.23,81.8,74,20.23
2020-09-02 21:00:00 UTC,DJ_O,13.82,19.36,23.38,4478,-70.7,81.53,74.67,19.33
2020-09-02 22:00:00 UTC,DJ_O,14.01,20.39,24.41,4538,-72.23,81.3,75.13,20.33
2020-09-02 23:00:00 UTC,DJ_O,19.24,27.39,32.55,4598,-71.87,81.37,74.73,24.61
2020-09-03 00:00:00 UTC,DJ_O,11.31,16.09,19.89,4658,-71.5,81.67,73.3,16.09
2020-09-03 01:00:00 UTC,DJ_O,9.92,14.21,17.34,4718,-70.2,81.83,71.23,14.21
2020-09-03 02:00:00 UTC,DJ_O,10.35,14.87,18.26,4778,-69.07,81.3,73.43,14.87
2020-09-03 03:00:00 UTC,DJ_O,10.6,15.26,18.44,4838,-69.2,81.2,73.77,15.26
2020-09-03 04:00:00 UTC,DJ_O,14.92,20.8,24.46,4898,-71.53,81.5,72.33,20.75
2020-09-03 05:00:00 UTC,DJ_O,19.82,27,31.38,4958,-70,81.53,71.9,26.41
2020-09-03 06:00:00 UTC,DJ_O,37.66,52.33,60.53,5018,-69.23,82,71.1,41.91
2020-09-03 07:00:00 UTC,DJ_O,29.03,40.79,47.13,5078,-69.03,82.73,69.73,35.63
2020-09-03 08:00:00 UTC,DJ_O,18.93,25.94,30.76,5138,-68.4,83.9,66.8,25.25
2020-09-03 09:00:00 UTC,DJ_O,15.17,20.95,25.02,5198,-69.27,85.03,64.5,20.23
2020-09-03 10:00:00 UTC,DJ_O,12.8,17.18,19.92,5258,-69,88.9,56.63,17.15
2020-09-03 11:00:00 UTC,DJ_O,18.3,25.5,29.66,5318.93,-68.41,89.66,55.45,24.42
2020-09-03 12:00:00 UTC,DJ_O,18.43,25.75,30.4,5378.57,-69.8,89.63,55.23,24.66
2020-09-03 13:00:00 UTC,DJ_O,25.87,36.8,42.79,5439,-69.4,89.67,55.4,32.04
2020-09-03 14:00:00 UTC,DJ_O,18.86,27.15,31.88,5499,-69.7,87.4,58.53,26.33
2020-09-03 15:00:00 UTC,DJ_O,16.67,23.82,28.52,5559,-69.53,86.1,61,23.38
2020-09-03 16:00:00 UTC,DJ_O,20.73,29.81,34.96,5619,-69.63,84.47,65.23,28.46
2020-09-03 17:00:00 UTC,DJ_O,19.27,26.96,31.73,5679,-70.1,82.97,68.6,25.81
2020-09-03 18:00:00 UTC,DJ_O,15.22,21.25,25.1,5739,-69.97,81.73,72.5,21.12
2020-09-03 19:00:00 UTC,DJ_O,14.78,20.76,24.61,5799,-70.33,81.8,73.27,20.64
2020-09-03 20:00:00 UTC,DJ_O,14.78,20.76,24.32,5859,-70.63,81.9,73.43,20.67
2020-09-03 21:00:00 UTC,DJ_O,16.52,23.94,28.19,5919,-71,81.83,73.53,22.56
2020-09-03 22:00:00 UTC,DJ_O,18.27,26.69,31.95,5979,-70.43,81.97,72.7,25.44
2020-09-03 23:00:00 UTC,DJ_O,10.43,14.64,17.93,6039,-67.17,81.87,73,14.64
2020-09-04 00:00:00 UTC,DJ_O,9.92,14.42,17.62,6099,-69.53,81.53,73.17,14.42
2020-09-04 01:00:00 UTC,DJ_O,8.28,12.27,15.57,6159,-68.27,81.43,73.87,12.25
2020-09-04 02:00:00 UTC,DJ_O,8.45,12.49,16.01,6219,-68.27,81.8,73.1,12.49
2020-09-04 03:00:00 UTC,DJ_O,10.27,14.72,17.81,6279,-67.97,81,74.03,14.72
2020-09-04 04:00:00 UTC,DJ_O,13.09,18.48,22.54,6339,-69.07,81,74.67,18.41
2020-09-04 05:00:00 UTC,DJ_O,18.34,25.6,30.31,6399,-68.53,81,74.37,25.22
2020-09-04 06:00:00 UTC,DJ_O,25.02,34.89,40.53,6459,-70,81.63,72.83,32.15
2020-09-04 07:00:00 UTC,DJ_O,24.78,35,41.16,6519,-68.4,82.83,69.5,32.44
2020-09-04 08:00:00 UTC,DJ_O,15.54,21.42,25.36,2817,-70.61,85.68,63.21,21.02
2020-09-04 09:00:00 UTC,DJ_O,12.66,17.06,20.2,46,-73.57,90.1,54.77,16.75
2020-09-04 10:00:00 UTC,DJ_O,12.66,17.37,20.42,106,-72.97,92.73,49.77,17.19
2020-09-04 11:00:00 UTC,DJ_O,15.71,20.97,24.32,166,-74.03,93.53,47.8,20.62
2020-09-04 12:00:00 UTC,DJ_O,19.47,27.27,31.86,226,-73.6,92.63,48.1,26.57
2020-09-04 13:00:00 UTC,DJ_O,16.34,22.36,26.21,286,-74.1,92.4,47.97,21.85
2020-09-04 14:00:00 UTC,DJ_O,15.29,20.99,24.36,346,-73.9,89.17,52.37,20.63
2020-09-04 15:00:00 UTC,DJ_O,19.47,27.42,32.02,406,-74.6,87.13,56.47,26.59
2020-09-04 16:00:00 UTC,DJ_O,19.03,26.24,30.43,466,-73.73,85.97,59.43,25.39
2020-09-04 17:00:00 UTC,DJ_O,21.09,30.29,35.75,526,-73.37,83.7,65.2,28.56
2020-09-04 18:00:00 UTC,DJ_O,18.22,25.52,29.92,585.83,-79.38,82.31,70.07,24.85
2020-09-04 19:00:00 UTC,DJ_O,14.75,20.55,24.14,645.89,-79.11,82.04,71.89,20.4
2020-09-04 20:00:00 UTC,DJ_O,12.34,16.85,20.18,706,-72.57,81.97,71.93,16.85
2020-09-04 21:00:00 UTC,DJ_O,11.92,16.54,19.49,766,-71.83,81.93,72.4,16.42
2020-09-04 22:00:00 UTC,DJ_O,11.62,15.68,18.7,826,-73.17,81.9,72.4,15.68
2020-09-04 23:00:00 UTC,DJ_O,21.99,31.75,37.59,886,-71.9,81.47,72.93,27.06
2020-09-05 00:00:00 UTC,DJ_O,16.76,23.97,28.51,946,-71.1,81.4,72.43,20.61
2020-09-05 01:00:00 UTC,DJ_O,7.73,11.37,13.92,1006,-71.87,81.03,72.33,11.37
2020-09-05 02:00:00 UTC,DJ_O,8.31,11.84,14.55,1066,-71.73,81.2,72.8,11.84
2020-09-05 03:00:00 UTC,DJ_O,9.49,13.51,16.61,1126,-70.77,80.63,74.97,13.51
2020-09-05 04:00:00 UTC,DJ_O,13.5,18.95,22.32,1186,-70.23,79.43,79.7,18.95
2020-09-05 05:00:00 UTC,DJ_O,18.03,24.56,28.13,1246,-71.7,80.17,77.37,24.33
2020-09-05 06:00:00 UTC,DJ_O,25.81,34.04,38.27,1306,-71.63,81.07,74.67,31.33
2020-09-05 07:00:00 UTC,DJ_O,20.82,28.28,32.26,1366,-72.7,83.03,70.3,27.61
2020-09-05 08:00:00 UTC,DJ_O,13.76,18.64,21.51,1426,-72.67,86.57,61.37,18.54
2020-09-05 09:00:00 UTC,DJ_O,11.02,15.01,17.47,1486,-72.33,87.23,57.47,14.98
2020-09-05 10:00:00 UTC,DJ_O,13.52,18.52,21.78,1546,-72.6,86.3,60.43,18.32
2020-09-05 11:00:00 UTC,DJ_O,13.86,19.31,22.44,1606,-72.1,89.53,54.13,19.03
2020-09-05 12:00:00 UTC,DJ_O,12.03,16.1,18.74,1666,-72.43,90.93,50.53,16.01
2020-09-05 13:00:00 UTC,DJ_O,13.45,18.37,21.82,1726,-73.07,90.37,51.7,18.18
2020-09-05 14:00:00 UTC,DJ_O,12.44,16.91,20.07,1786,-72.93,88.1,54.6,16.88
2020-09-05 15:00:00 UTC,DJ_O,12.43,17.09,20.27,1846,-72.67,86.2,57.87,16.89
2020-09-05 16:00:00 UTC,DJ_O,11.56,15.91,18.98,1906,-72.57,84.27,62.6,15.9
2020-09-05 17:00:00 UTC,DJ_O,15.21,20.9,24.52,1966,-72.47,82.8,66.43,20.54
2020-09-05 18:00:00 UTC,DJ_O,16.57,23.01,27,2026,-72.6,81.83,69.9,22.82
2020-09-05 19:00:00 UTC,DJ_O,16.02,22.33,25.86,2086,-72.13,81.93,70.9,22.24
2020-09-05 20:00:00 UTC,DJ_O,22.98,33.53,22.38,2146,-72.37,81.9,71.53,19.31
2020-09-05 21:00:00 UTC,DJ_O,12.67,17.93,21.47,2206,-72.07,81.4,72,17.93
2020-09-05 22:00:00 UTC,DJ_O,10.92,15.02,18.06,2266,-71.87,81.47,71.73,15.02
2020-09-05 23:00:00 UTC,DJ_O,21.96,31.86,37.58,2326,-72.7,81.9,71.1,27.71
2020-09-06 00:00:00 UTC,DJ_O,15.81,24.68,30.67,2386,-71.7,81.5,70.97,24.26
2020-09-06 01:00:00 UTC,DJ_O,13.72,21.8,27.32,2446,-71.23,81.03,71.73,21.63
2020-09-06 02:00:00 UTC,DJ_O,12.18,18.95,24.36,2506,-70.8,80.83,72.7,18.89
2020-09-06 03:00:00 UTC,DJ_O,10.25,15.76,19.74,2566,-70.47,81.03,71.23,15.76
2020-09-06 04:00:00 UTC,DJ_O,10.68,15.84,19.94,2626,-70.7,81.17,70.83,15.84
2020-09-06 05:00:00 UTC,DJ_O,16.09,24.1,29.9,2686,-70.97,81.03,70.8,24.05
2020-09-06 06:00:00 UTC,DJ_O,27.09,39.16,46.28,2746,-70.83,81.3,70.87,34.53
2020-09-06 07:00:00 UTC,DJ_O,25.58,37.15,44.32,2806,-71.53,82.13,68.87,33.6
2020-09-06 08:00:00 UTC,DJ_O,21.96,31.49,37.63,2866,-72.8,83.73,63.83,29.87
2020-09-06 09:00:00 UTC,DJ_O,17.27,24.32,28.36,2926,-71.87,84.3,63.33,24.05
2020-09-06 10:00:00 UTC,DJ_O,14.07,19.33,22.79,2986,-72.97,85.33,60.63,19.31
2020-09-06 11:00:00 UTC,DJ_O,12.91,17.75,20.77,3046,-73.37,90.17,51.73,17.73
2020-09-06 12:00:00 UTC,DJ_O,11.69,15.81,18.35,3106,-73.77,92.4,48.43,15.81
2020-09-06 13:00:00 UTC,DJ_O,10.53,14.15,16.81,1583,-73.68,91.07,49.32,14.15
2020-09-06 14:00:00 UTC,DJ_O,9.57,13,15.52,27.07,-74,88.97,51.7,13
2020-09-06 15:00:00 UTC,DJ_O,10.22,14.06,16.57,68,-74.6,87.7,53.4,14.02
2020-09-06 16:00:00 UTC,DJ_O,10.21,14.07,16.47,128,-75,85.33,59.07,14.05
2020-09-06 17:00:00 UTC,DJ_O,12.08,16.77,20.04,188,-74.7,83.2,64.53,16.72
2020-09-06 18:00:00 UTC,DJ_O,16.58,23.31,27.99,248,-74,81.97,70.27,23.07
2020-09-06 19:00:00 UTC,DJ_O,17.33,25.03,29.72,308,-73.4,81.57,71.53,24.55
2020-09-06 20:00:00 UTC,DJ_O,12.36,17.93,21.72,368,-73.6,81.9,71.8,17.93
2020-09-06 21:00:00 UTC,DJ_O,11.18,15.85,18.8,427.21,-74.31,81.72,71.79,15.85
2020-09-06 22:00:00 UTC,DJ_O,9.56,13.63,16.73,488,-73.3,81.33,72.8,13.63
2020-09-06 23:00:00 UTC,DJ_O,10.6,15.51,19.16,548,-73.7,81.63,73.17,15.51
2020-09-07 00:00:00 UTC,DJ_O,8.34,12.1,15.12,608,-73.8,81.17,72.47,12.1
2020-09-07 01:00:00 UTC,DJ_O,8.19,11.96,14.94,668,-74.2,81.3,72.37,11.96
2020-09-07 02:00:00 UTC,DJ_O,8.2,12.12,15.51,728,-73.53,81.37,71.7,12.12
2020-09-07 03:00:00 UTC,DJ_O,7.59,11.07,13.79,788,-74.9,80.53,73.23,11.07
2020-09-07 04:00:00 UTC,DJ_O,13.18,19.07,23.24,848,-73.07,80.8,73.5,18.93
2020-09-07 05:00:00 UTC,DJ_O,19.3,26.81,31.78,908,-73.8,81,72.5,25.92
2020-09-07 06:00:00 UTC,DJ_O,19.27,26.81,32,968,-75,81.57,70.37,25.93
2020-09-07 07:00:00 UTC,DJ_O,19.32,26.84,31.81,1028,-74.93,82.6,69.37,26.52
2020-09-07 08:00:00 UTC,DJ_O,38.11,53.71,62.9,1088,-73.33,81.9,74.3,42.67
2020-09-07 09:00:00 UTC,DJ_O,16.69,23.16,27.31,1148,-74.63,85.7,65.77,22.75
2020-09-07 10:00:00 UTC,DJ_O,14.47,19.31,22.62,1208,-74.63,88.57,58.9,19.27
2020-09-07 11:00:00 UTC,DJ_O,11.38,15.03,17.71,1268,-74.63,89.9,55.47,14.99
2020-09-07 12:00:00 UTC,DJ_O,11.36,14.93,17.31,1328,-74.53,89.6,55.73,14.91
2020-09-07 13:00:00 UTC,DJ_O,11.84,15.63,17.88,1388,-73.17,90.3,54.97,15.55
2020-09-07 14:00:00 UTC,DJ_O,10.59,14.09,16.29,1448,-72.6,88.17,57.23,14.04
2020-09-07 15:00:00 UTC,DJ_O,14.05,18.82,21.68,1508,-74.37,86.23,60.97,18.62
2020-09-07 16:00:00 UTC,DJ_O,11.16,14.38,16.61,1568,-74.5,84.93,62.93,14.28
2020-09-07 17:00:00 UTC,DJ_O,12.03,15.68,18.28,1628,-73.77,83.3,66.93,15.64
2020-09-07 18:00:00 UTC,DJ_O,16.32,21.32,24.52,1218.59,-73.28,82.28,69.93,20.84
2020-09-07 19:00:00 UTC,DJ_O,14.16,18.91,22,28.64,-73.39,82,71.43,18.72
2020-09-07 20:00:00 UTC,DJ_O,9.56,12.73,14.8,86,-72.33,81.47,72.33,12.71
2020-09-07 21:00:00 UTC,DJ_O,11.13,14.74,16.87,146,-72.7,81.87,72.03,14.71
2020-09-07 22:00:00 UTC,DJ_O,8.88,12.12,14.36,206,-72.37,81.87,72.5,12.12
2020-09-07 23:00:00 UTC,DJ_O,16.45,23.31,27.34,266,-72.3,81.93,72.6,19.84
2020-09-08 00:00:00 UTC,DJ_O,11.53,16.4,19.66,326,-72.5,81.97,72.83,15.64
2020-09-08 01:00:00 UTC,DJ_O,13.2,18.88,22.59,386,-71.07,81.17,74.17,18.85
2020-09-08 02:00:00 UTC,DJ_O,10.7,15.53,18.46,446,-71.37,81,74.6,15.48
2020-09-08 03:00:00 UTC,DJ_O,9.26,13.17,16.38,506,-71.57,81,75,13.17
2020-09-08 04:00:00 UTC,DJ_O,10.72,14.9,17.46,566,-72.3,81,75.13,14.9
2020-09-08 05:00:00 UTC,DJ_O,19.4,26.08,30.09,626,-71.6,81.33,74.77,25.26
2020-09-08 06:00:00 UTC,DJ_O,23.99,32.57,37.55,686,-71.73,82.8,71.6,30.49
2020-09-08 07:00:00 UTC,DJ_O,20.2,27.73,31.71,746,-72.43,82.93,70.8,26.79
2020-09-08 08:00:00 UTC,DJ_O,14.47,19.8,23.22,806,-73.03,84.37,66.7,19.74
2020-09-08 09:00:00 UTC,DJ_O,10.59,14.27,16.6,866,-73.03,89.97,55.73,14.16
2020-09-08 10:00:00 UTC,DJ_O,10.06,12.98,15.13,926,-72.83,91.43,51.73,12.91
2020-09-08 11:00:00 UTC,DJ_O,9.58,12.22,14.03,986,-72.47,93.63,48.17,12.21
2020-09-08 12:00:00 UTC,DJ_O,9.17,11.89,13.87,1046,-73.17,94.8,46.83,11.88
2020-09-08 13:00:00 UTC,DJ_O,10.76,14.05,16.35,1106,-73.1,93.77,48.13,13.98
2020-09-08 14:00:00 UTC,DJ_O,10.34,13.15,15.11,1166,-73.73,90.2,52.93,13.11
2020-09-08 15:00:00 UTC,DJ_O,13.02,17.33,19.93,1226,-73.4,86.5,60.4,16.8
2020-09-08 16:00:00 UTC,DJ_O,12.03,16.43,19.19,1286,-80.03,85.6,62.73,16.29
2020-09-08 17:00:00 UTC,DJ_O,11.54,15.4,18.19,1346,-84.7,83.8,66.1,15.39
2020-09-08 18:00:00 UTC,DJ_O,12.97,17.19,20.36,1406,-84,82.97,69.2,17.17
2020-09-08 19:00:00 UTC,DJ_O,13.34,17.65,20.72,1466,-84.07,82.53,71.6,17.62
2020-09-08 20:00:00 UTC,DJ_O,10.03,13.38,15.78,1526,-84.33,82.77,71.3,13.38
2020-09-08 21:00:00 UTC,DJ_O,10.04,13.53,16.29,1586,-84.2,82.23,72.83,13.51
2020-09-08 22:00:00 UTC,DJ_O,10,14.01,16.94,1646,-85.07,82,73.23,13.95
2020-09-08 23:00:00 UTC,DJ_O,9.24,12.88,15.6,1706,-84.63,82.37,72.5,12.88
2020-09-09 00:00:00 UTC,DJ_O,7.66,10.74,13.64,1766,-83.77,82.03,72.47,10.74
2020-09-09 01:00:00 UTC,DJ_O,6.49,9.3,11.57,1826,-82.8,82.13,72.77,9.3
2020-09-09 02:00:00 UTC,DJ_O,12.73,18.39,22.47,1886,-83.63,81.87,72.5,18.22
2020-09-09 03:00:00 UTC,DJ_O,7.01,9.71,12.38,1946,-83.43,81.5,73.97,9.71
2020-09-09 04:00:00 UTC,DJ_O,10.69,14.39,17.08,2006,-83.77,81.23,75.03,14.39
2020-09-09 05:00:00 UTC,DJ_O,16.14,21.89,25.67,2066,-83.7,80.7,77.3,21.79
2020-09-09 06:00:00 UTC,DJ_O,24.6,33.14,38.46,2126,-83.67,81.03,76.2,31.18
2020-09-09 07:00:00 UTC,DJ_O,23.98,31.85,36.56,2186,-84.47,83.3,70.1,29.53
2020-09-09 08:00:00 UTC,DJ_O,17.6,23.37,27.32,2246,-84.63,85.2,64.9,23.08
2020-09-09 09:00:00 UTC,DJ_O,11.94,16.51,19.96,2306,-86.07,85,63.37,16.43
2020-09-09 10:00:00 UTC,DJ_O,11.3,15.56,18.8,2366,-86.7,86.53,60.3,15.56
2020-09-09 11:00:00 UTC,DJ_O,13.18,17.61,20.62,2426,-86.5,89.4,54.83,17.47
2020-09-09 12:00:00 UTC,DJ_O,10.68,14.27,17.18,2486,-85.8,92.2,50.7,14.16
2020-09-09 13:00:00 UTC,DJ_O,10.37,13.97,16.73,2546,-86.6,91.17,51.93,13.78
2020-09-09 14:00:00 UTC,DJ_O,11.76,15.89,18.8,2606,-82.23,88.97,54.83,15.76
2020-09-09 15:00:00 UTC,DJ_O,12.92,17.54,20.9,2666,-73.4,85.83,61.37,17.5
2020-09-09 16:00:00 UTC,DJ_O,15.64,21.34,25.24,2726,-73.97,84.4,65.43,21.13
2020-09-09 17:00:00 UTC,DJ_O,16.13,22.1,26.05,2786,-73.1,83.7,67.47,21.51
2020-09-09 18:00:00 UTC,DJ_O,24.31,33.7,39.17,2846,-74.77,82.6,70.77,30.12
2020-09-09 19:00:00 UTC,DJ_O,30.88,43.21,49.75,2906,-75.43,82.57,72.07,37
2020-09-09 20:00:00 UTC,DJ_O,37.48,54.18,65.01,2966,-72.37,82.7,72,42.8
2020-09-09 21:00:00 UTC,DJ_O,26.38,37.9,45.53,3026,-74.9,83.17,71.13,31.34
2020-09-09 22:00:00 UTC,DJ_O,12.56,17.48,20.68,3086,-74.07,82.33,73.03,17.46
2020-09-09 23:00:00 UTC,DJ_O,10.83,15.22,18.54,3146,-74.23,82.23,73.23,15.18
2020-09-10 00:00:00 UTC,DJ_O,7.6,10.86,13.46,3206,-74.23,81.73,74.4,10.82
2020-09-10 01:00:00 UTC,DJ_O,6.99,9.99,12.55,3266,-75.5,81.73,74.43,9.99
2020-09-10 02:00:00 UTC,DJ_O,6.64,9.68,12.39,3326,-72.03,81.9,73.7,9.68
2020-09-10 03:00:00 UTC,DJ_O,9.97,14.06,17.51,3386,-72.8,82.07,72.03,14.04
2020-09-10 04:00:00 UTC,DJ_O,14.3,19.95,23.95,3446,-72.8,82,73.07,19.81
2020-09-10 05:00:00 UTC,DJ_O,20.56,27.85,32.02,3506,-72.63,82.03,73.83,27.33
2020-09-10 06:00:00 UTC,DJ_O,27.16,37.15,42.49,3566,-72.9,81.73,74.43,33.2
2020-09-10 07:00:00 UTC,DJ_O,22.92,31.68,36.54,3626,-73.6,82.8,71.87,29.84
2020-09-10 08:00:00 UTC,DJ_O,23.36,31.91,36.58,3686,-74.37,81.53,76.8,30.47
2020-09-10 09:00:00 UTC,DJ_O,19.76,26.4,30.22,3746,-74.37,83.67,72.1,25.35
2020-09-10 10:00:00 UTC,DJ_O,13.64,17.8,20.47,3806,-74.5,86.87,63.63,17.74
2020-09-10 11:00:00 UTC,DJ_O,14.34,19.19,22.38,3866,-74.2,87.03,60.77,19.07
2020-09-10 12:00:00 UTC,DJ_O,13.82,18.47,21.44,3926,-74.8,86.93,60.03,18.29
2020-09-10 13:00:00 UTC,DJ_O,27.44,38.4,23.35,3986,-75.47,86.33,61.03,20.08
2020-09-10 14:00:00 UTC,DJ_O,14.62,19.91,22.96,4046,-75.5,87.67,58.7,19.63
2020-09-10 15:00:00 UTC,DJ_O,11.96,15.53,17.69,4106,-75.53,86.2,60.93,15.45
2020-09-10 16:00:00 UTC,DJ_O,12.25,15.87,18.1,4166,-75.7,86.07,59.2,15.78
